0.739348,0.512710,-0.017159,0.115153,0.578726,0.111433,-0.121523,0.951640,-0.009872,-0.149881,-0.535995,-0.979461,0.467094,-0.329901,-0.663201,-0.719613,0.072641,0.390761,-0.827395,0.797848,-0.186581,0.103373,-0.522242,-0.717829,0.682528,0.035979,-0.992193,0.166555,0.435537,-0.283378,-0.229768,0.353757,-0.352594,-0.381653,-0.079976,-0.011442,-0.297250,0.742086,0.735767,-0.523730,-0.442031,0.648136,0.331752,0.576092,-0.091233,0.917779,-0.692276,-0.838244,0.772708,-0.627190,0.796597,-0.813068,-0.417667,0.585379,0.610773,-0.084266,-0.913487,0.407871,-0.446182,-0.862119,0.709246,0.746090,0.795503,0.003588,0.909020,0.707464,0.162734,-0.799355,-0.631752,-0.894162,-0.286416,-0.574818,-0.165150,-0.289047,0.118567,-0.249220,0.448191,-0.719091,-0.626179,0.426271,-0.318652,0.638075,-0.079667,0.590921,-0.908627,0.473787,-0.705501,0.782274,-0.138875,-0.794904,-0.610577,-0.856752,-0.937038,0.531763,0.312336,-0.429780,-0.100677,-0.160326,-0.452272,-0.708681
0.488411,0.357589,0.166410,0.164088,0.513887,0.156571,0.069601,0.766460,0.194377,-0.019837,-0.133942,-0.427941,0.384834,-0.023673,-0.227885,-0.509382,0.137544,0.383989,-0.649579,0.611604,-0.035343,0.237556,-0.156299,-0.197512,0.388391,0.184023,-0.358292,0.279739,0.371375,-0.196197,-0.027957,0.267039,-0.004496,-0.288895,-0.013899,0.070863,-0.275702,0.446871,0.587546,-0.407802,-0.103141,0.541460,0.242428,0.505882,0.101042,0.548845,-0.222032,-0.420878,0.521161,-0.482612,0.637427,-0.328803,-0.175974,0.490064,0.497357,0.075884,-0.223463,0.255327,-0.439980,-0.368762,0.542787,0.491761,0.506748,0.093790,0.689328,0.498649,0.259632,-0.282537,-0.151205,-0.403012,-0.144642,-0.259646,0.022232,-0.094344,0.268909,-0.001239,0.390307,-0.281514,-0.182590,0.311226,0.051924,0.390232,-0.073046,0.490520,-0.429609,0.385850,-0.302538,0.558221,0.097121,-0.320931,-0.266677,-0.339214,-0.272144,0.445240,0.391182,-0.028331,-0.092692,-0.025459,-0.175993,-0.528014
0.380349,0.314247,0.270967,0.221018,0.490935,0.210527,0.188995,0.633597,0.316065,0.070152,0.113032,-0.116127,0.337216,0.196225,0.019700,-0.324023,0.198576,0.383603,-0.484284,0.532697,0.059042,0.324509,0.052967,0.064938,0.277596,0.283084,-0.026773,0.330757,0.341896,-0.122531,0.088479,0.249199,0.195349,-0.208846,0.044260,0.140615,-0.233206,0.325869,0.500487,-0.300255,0.078121,0.498927,0.208823,0.456133,0.216863,0.393377,0.020931,-0.196646,0.387184,-0.373392,0.566168,-0.070781,-0.003263,0.466961,0.472046,0.168655,0.137069,0.197595,-0.403255,-0.118783,0.418568,0.389414,0.383103,0.166218,0.538595,0.396592,0.317482,0.008664,0.094096,-0.105501,-0.017746,-0.053689,0.126968,0.019036,0.352618,0.135318,0.400920,-0.022002,0.055759,0.241436,0.250260,0.308193,-0.051332,0.447432,-0.149519,0.348909,-0.040344,0.473068,0.220000,-0.071225,-0.052480,-0.069248,0.064990,0.415897,0.434233,0.177796,-0.058473,0.088087,-0.003867,-0.376951
0.337531,0.318862,0.336324,0.265256,0.489198,0.251237,0.270780,0.537954,0.386582,0.134635,0.263521,0.062742,0.307794,0.336685,0.165080,-0.167477,0.240435,0.396847,-0.339902,0.503020,0.112934,0.376452,0.168403,0.202844,0.253242,0.337801,0.149755,0.358823,0.333761,-0.050681,0.160436,0.263186,0.306958,-0.142780,0.094286,0.191033,-0.187080,0.285384,0.438940,-0.213493,0.178856,0.485904,0.203514,0.421145,0.295923,0.335262,0.146602,-0.073114,0.325189,-0.287888,0.533764,0.060354,0.114883,0.463874,0.469231,0.221316,0.319265,0.182377,-0.360644,0.023036,0.332814,0.358499,0.332490,0.225423,0.436154,0.357635,0.354065,0.180801,0.231418,0.076173,0.089986,0.077644,0.187445,0.078502,0.395748,0.215692,0.427912,0.137131,0.193331,0.193757,0.356933,0.283373,-0.019138,0.424992,0.019109,0.355338,0.117468,0.444256,0.287404,0.064234,0.079517,0.084850,0.239634,0.413071,0.461684,0.285872,-0.007539,0.152149,0.109911,-0.249837
0.322757,0.328784,0.372741,0.295582,0.498568,0.284518,0.322871,0.465540,0.427397,0.175879,0.355206,0.163378,0.293343,0.424407,0.250139,-0.038212,0.274955,0.414494,-0.212413,0.502097,0.149932,0.409893,0.236952,0.274380,0.246434,0.365735,0.240103,0.380959,0.335110,0.013498,0.205557,0.275328,0.373986,-0.087239,0.137547,0.235389,-0.137633,0.276143,0.401877,-0.145056,0.233132,0.481859,0.206939,0.394234,0.347358,0.318191,0.207977,-0.000468,0.297063,-0.214198,0.522406,0.132875,0.195489,0.470528,0.473848,0.256010,0.420139,0.187681,-0.311879,0.102797,0.272857,0.355775,0.317024,0.269159,0.358952,0.339186,0.378417,0.279121,0.307126,0.187472,0.182741,0.161483,0.227112,0.116845,0.424768,0.263366,0.453794,0.236809,0.270552,0.163228,0.409498,0.281214,0.017153,0.418604,0.116642,0.366527,0.217774,0.444080,0.327404,0.133346,0.163952,0.169693,0.326542,0.416157,0.480176,0.344267,0.044131,0.205338,0.177636,-0.143412
0.321077,0.339938,0.395572,0.321136,0.511084,0.310048,0.358328,0.412914,0.452704,0.202853,0.412678,0.222124,0.286041,0.477608,0.299280,0.070098,0.299310,0.434701,-0.110292,0.507572,0.173412,0.431557,0.276279,0.311988,0.258754,0.383858,0.293664,0.394430,0.341027,0.070067,0.235172,0.290731,0.416532,-0.035102,0.170793,0.272074,-0.089842,0.281381,0.375672,-0.082049,0.263468,0.486141,0.211494,0.377811,0.380211,0.317149,0.245029,0.045953,0.283364,-0.152652,0.518478,0.172983,0.251089,0.476740,0.479094,0.278439,0.477326,0.198416,-0.269408,0.145613,0.232374,0.361114,0.311260,0.299092,0.304124,0.339645,0.395582,0.335750,0.347517,0.255490,0.263676,0.210147,0.251899,0.140306,0.442559,0.293658,0.475667,0.290644,0.314533,0.146827,0.445406,0.292541,0.056134,0.414502,0.174437,0.379522,0.276838,0.451041,0.353818,0.175297,0.220235,0.218855,0.375784,0.423373,0.491883,0.377518,0.096120,0.241559,0.219205,-0.057270
0.324014,0.350250,0.406375,0.335719,0.523829,0.323205,0.378531,0.374987,0.468567,0.219579,0.447658,0.257913,0.282588,0.508934,0.331974,0.159925,0.316776,0.453926,-0.025150,0.512129,0.192113,0.444605,0.301978,0.332747,0.267152,0.395515,0.323685,0.403679,0.347240,0.116843,0.253845,0.303315,0.440630,0.007345,0.198342,0.299101,-0.042345,0.285951,0.359521,-0.030462,0.281165,0.493712,0.218736,0.365074,0.396366,0.319886,0.265016,0.075641,0.273807,-0.100958,0.522169,0.197132,0.285515,0.485810,0.483515,0.294623,0.509493,0.209865,-0.227808,0.171468,0.203588,0.369297,0.315887,0.320003,0.264676,0.343297,0.407374,0.369675,0.370873,0.297616,0.329137,0.243155,0.266708,0.155668,0.454068,0.313507,0.489289,0.329930,0.340584,0.137024,0.469154,0.304323,0.095182,0.416099,0.212408,0.384105,0.318457,0.458432,0.368016,0.201750,0.255583,0.247042,0.403713,0.429024,0.500602,0.397710,0.142335,0.260620,0.245861,0.016888
0.328271,0.357224,0.414139,0.349072,0.535868,0.337655,0.394074,0.345582,0.480174,0.230661,0.468080,0.279450,0.275773,0.528150,0.349556,0.234633,0.328351,0.473126,0.045388,0.519112,0.203191,0.453193,0.315846,0.343042,0.278447,0.403125,0.342790,0.410920,0.356735,0.156432,0.265142,0.310939,0.456340,0.042777,0.224485,0.318555,0.001419,0.292537,0.346453,0.012598,0.290177,0.498134,0.224263,0.358315,0.412728,0.330445,0.272875,0.096046,0.275100,-0.058372,0.525363,0.210171,0.312151,0.491721,0.487108,0.304943,0.526467,0.218357,-0.191287,0.183789,0.182764,0.375985,0.319867,0.334905,0.234193,0.347101,0.415852,0.390661,0.385070,0.324145,0.382324,0.261654,0.277374,0.166905,0.463064,0.325805,0.499086,0.351734,0.355195,0.132698,0.478235,0.312566,0.132255,0.416566,0.232449,0.399145,0.345731,0.466302,0.376358,0.218258,0.278901,0.262513,0.419139,0.434822,0.504047,0.408925,0.182323,0.278981,0.264508,0.075479
0.334791,0.363171,0.418012,0.358593,0.543937,0.346766,0.400939,0.322953,0.482428,0.236064,0.481728,0.292155,0.279995,0.540059,0.362553,0.297759,0.338466,0.489435,0.104834,0.521760,0.213265,0.458229,0.326922,0.350708,0.287502,0.403694,0.354686,0.415630,0.365394,0.189985,0.271528,0.316473,0.465626,0.074848,0.241710,0.333772,0.040855,0.297208,0.339058,0.049458,0.297262,0.503953,0.227840,0.354067,0.423468,0.339017,0.278350,0.107720,0.275953,-0.023596,0.528919,0.217323,0.330698,0.496061,0.490014,0.309684,0.536653,0.226575,-0.162027,0.193173,0.167009,0.383953,0.323213,0.344862,0.214233,0.351430,0.422469,0.403334,0.392625,0.341423,0.425630,0.273898,0.285292,0.173605,0.466568,0.334578,0.505734,0.371945,0.364338,0.130909,0.490602,0.318886,0.166032,0.417659,0.243416,0.408088,0.364041,0.473744,0.386672,0.226857,0.294391,0.275323,0.426810,0.439468,0.509668,0.417177,0.214446,0.291326,0.275328,0.126854
0.338360,0.364948,0.417764,0.364677,0.553683,0.353784,0.410208,0.306394,0.490061,0.241305,0.491779,0.299902,0.284703,0.547076,0.372030,0.348102,0.346339,0.504889,0.152749,0.526901,0.220375,0.461220,0.333985,0.354876,0.293993,0.408544,0.362673,0.417058,0.374241,0.221350,0.276817,0.320534,0.472618,0.102940,0.257716,0.342611,0.075747,0.298334,0.336761,0.080057,0.301958,0.507224,0.230856,0.350025,0.426592,0.342904,0.284291,0.114638,0.278359,0.005155,0.533027,0.223725,0.343484,0.500600,0.492357,0.317552,0.543548,0.233772,-0.136022,0.196308,0.156695,0.390736,0.326467,0.352059,0.197920,0.355725,0.427885,0.410647,0.398950,0.353185,0.460658,0.283266,0.289437,0.176188,0.469316,0.340204,0.510112,0.384349,0.369616,0.130295,0.493513,0.324233,0.197712,0.419207,0.255723,0.416379,0.375011,0.476502,0.392338,0.233851,0.305018,0.280660,0.433014,0.442337,0.512978,0.423885,0.241187,0.301983,0.282780,0.166617
